region_code,sido,sigungu,gu,eupmyeondong,level,region_name,total_population,elderly_65_plus,elderly_65_ratio,elderly_75_plus,elderly_75_ratio,elderly_85_plus,elderly_85_ratio,child_0_14,child_0_14_ratio,working_15_64,working_15_64_ratio,aging_index,pop_0_9,ratio_0_9,pop_10_19,ratio_10_19,pop_20_29,ratio_20_29,pop_30_39,ratio_30_39,pop_40_49,ratio_40_49,pop_50_59,ratio_50_59,pop_60_69,ratio_60_69,pop_70_79,ratio_70_79,pop_80_plus,ratio_80_plus,farmer_ratio,solitary_elderly,base_year
4729025000,경상북도,경산시,,하양읍,eupmyeondong,하양읍,32866,6387,19.43,2740,8.34,739,2.25,3313,10.08,23166,70.49,192.8,1809,5.5,3305,10.06,5513,16.77,3915,11.91,4383,13.34,5327,16.21,4318,13.14,2737,8.33,1559,4.74,0.0777,1596,2026
4729025300,경상북도,경산시,,진량읍,eupmyeondong,진량읍,32605,6963,21.36,2823,8.66,776,2.38,2318,7.11,23324,71.54,300.4,1161,3.56,2684,8.23,4856,14.89,3103,9.52,4088,12.54,6863,21.05,5380,16.5,2839,8.71,1631,5.0,0.0854,1740,2026
4729025600,경상북도,경산시,,압량읍,eupmyeondong,압량읍,22073,3949,17.89,1533,6.95,433,1.96,2858,12.95,15266,69.16,138.2,1788,8.1,1828,8.28,2690,12.19,3726,16.88,3644,16.51,3058,13.85,2792,12.65,1669,7.56,878,3.98,0.0716,987,2026
4729031000,경상북도,경산시,,와촌면,eupmyeondong,와촌면,5015,2282,45.5,976,19.46,317,6.32,161,3.21,2572,51.29,1417.4,93,1.85,158,3.15,261,5.2,311,6.2,408,8.14,868,17.31,1374,27.4,954,19.02,588,11.72,0.3412,570,2026
4729033000,경상북도,경산시,,자인면,eupmyeondong,자인면,4959,2334,47.07,1040,20.97,307,6.19,139,2.8,2486,50.13,1679.1,80,1.61,182,3.67,287,5.79,313,6.31,406,8.19,785,15.83,1288,25.97,1036,20.89,582,11.74,0.353,583,2026
4729034000,경상북도,경산시,,용성면,eupmyeondong,용성면,3105,1716,55.27,757,24.38,217,6.99,61,1.96,1328,42.77,2813.1,31,1.0,80,2.58,97,3.12,137,4.41,180,5.8,452,14.56,945,30.43,763,24.57,420,13.53,0.4145,429,2026
4729035000,경상북도,경산시,,남산면,eupmyeondong,남산면,3386,1727,51.0,798,23.57,268,7.91,117,3.46,1542,45.54,1476.1,41,1.21,163,4.81,128,3.78,153,4.52,254,7.5,502,14.83,944,27.88,734,21.68,467,13.79,0.3825,431,2026
4729036000,경상북도,경산시,,압량면,eupmyeondong,압량읍,22073,3949,17.89,1533,6.95,433,1.96,2858,12.95,15266,69.16,138.2,1788,8.1,1828,8.28,2690,12.19,3726,16.88,3644,16.51,3058,13.85,2792,12.65,1669,7.56,878,3.98,0.0716,987,2026
4729037000,경상북도,경산시,,남천면,eupmyeondong,남천면,2577,1313,50.95,611,23.71,171,6.64,73,2.83,1191,46.22,1798.6,32,1.24,87,3.38,105,4.07,128,4.97,192,7.45,386,14.98,699,27.12,621,24.1,327,12.69,0.3821,328,2026
4729051000,경상북도,경산시,,중방동,eupmyeondong,중방동,10688,2684,25.11,963,9.01,220,2.06,772,7.22,7232,67.66,347.7,475,4.44,648,6.06,1237,11.57,1459,13.65,1228,11.49,1889,17.67,2068,19.35,1205,11.27,479,4.48,0.0502,671,2026
4729052000,경상북도,경산시,,중앙동,eupmyeondong,중앙동,5474,1804,32.96,740,13.52,202,3.69,200,3.65,3470,63.39,902.0,111,2.03,222,4.06,655,11.97,614,11.22,509,9.3,996,18.2,1201,21.94,745,13.61,421,7.69,0.0659,451,2026
4729053000,경상북도,경산시,,남부동,eupmyeondong,남부동,18082,4395,24.31,1821,10.07,454,2.51,2129,11.77,11558,63.92,206.4,1060,5.86,2020,11.17,1456,8.05,1742,9.63,2943,16.28,3131,17.32,2819,15.59,1920,10.62,991,5.48,0.0486,1098,2026
4729054000,경상북도,경산시,,서부동,eupmyeondong,서부동,4190,1715,40.93,795,18.97,225,5.37,156,3.72,2319,55.35,1099.4,81,1.93,207,4.94,320,7.64,290,6.92,361,8.62,750,17.9,967,23.08,721,17.21,493,11.77,0.0819,428,2026
4729054100,경상북도,경산시,,서부1동,eupmyeondong,서부1동,29499,7024,23.81,2760,9.36,722,2.45,2737,9.28,19738,66.91,256.6,1193,4.04,3254,11.03,2889,9.79,2706,9.17,4290,14.54,5600,18.98,5026,17.04,3008,10.2,1533,5.2,0.0476,1756,2026
4729054200,경상북도,경산시,,서부2동,eupmyeondong,서부2동,41469,7599,18.32,2951,7.12,707,1.7,5805,14.0,28065,67.68,130.9,3740,9.02,3768,9.09,3817,9.2,6080,14.66,6390,15.41,6923,16.69,5919,14.27,3253,7.84,1579,3.81,0.0366,1899,2026
4729055000,경상북도,경산시,,북부동,eupmyeondong,북부동,16230,2826,17.41,1083,6.67,292,1.8,879,5.42,12525,77.17,321.5,549,3.38,966,5.95,4452,27.43,2193,13.51,1830,11.28,2292,14.12,2122,13.07,1244,7.66,582,3.59,0.0348,706,2026
4729056000,경상북도,경산시,,동부동,eupmyeondong,동부동,35143,7064,20.1,2662,7.57,691,1.97,3309,9.42,24770,70.48,213.5,1535,4.37,3861,10.99,4484,12.76,3617,10.29,5101,14.51,6589,18.75,5535,15.75,2943,8.37,1478,4.21,0.0402,1766,2026
4772000000,경상북도,군위군,,,sigungu,군위군,3500,1200,34.29,540,15.43,144,4.11,,,,,,,,,,,,,,,,,,,,,,,,0.15,300,2026
4772025000,경상북도,군위군,,군위읍,eupmyeondong,군위군 군위읍,3500,1200,34.29,540,15.43,144,4.11,,,,,,,,,,,,,,,,,,,,,,,,0.15,300,2026
4772031000,경상북도,군위군,,소보면,eupmyeondong,군위군 소보면,3500,1200,34.29,540,15.43,144,4.11,,,,,,,,,,,,,,,,,,,,,,,,0.35,300,2026
4772032000,경상북도,군위군,,효령면,eupmyeondong,군위군 효령면,3500,1200,34.29,540,15.43,144,4.11,,,,,,,,,,,,,,,,,,,,,,,,0.35,300,2026
4772033000,경상북도,군위군,,부계면,eupmyeondong,군위군 부계면,3500,1200,34.29,540,15.43,144,4.11,,,,,,,,,,,,,,,,,,,,,,,,0.35,300,2026
4772034000,경상북도,군위군,,우보면,eupmyeondong,군위군 우보면,3500,1200,34.29,540,15.43,144,4.11,,,,,,,,,,,,,,,,,,,,,,,,0.35,300,2026
4772035000,경상북도,군위군,,의흥면,eupmyeondong,군위군 의흥면,3500,1200,34.29,540,15.43,144,4.11,,,,,,,,,,,,,,,,,,,,,,,,0.35,300,2026
4772036000,경상북도,군위군,,산성면,eupmyeondong,군위군 산성면,3500,1200,34.29,540,15.43,144,4.11,,,,,,,,,,,,,,,,,,,,,,,,0.35,300,2026
4772037000,경상북도,군위군,,고로면,eupmyeondong,군위군 고로면,3500,1200,34.29,540,15.43,144,4.11,,,,,,,,,,,,,,,,,,,,,,,,0.35,300,2026
4772038000,경상북도,군위군,,삼국유사면,eupmyeondong,군위군 삼국유사면,3500,1200,34.29,540,15.43,144,4.11,,,,,,,,,,,,,,,,,,,,,,,,0.35,300,2026
4773000000,경상북도,의성군,,,sigungu,의성군,47920,24059,50.21,11480,23.96,3899,8.14,2119,4.42,21742,45.37,1135.4,1265,2.64,2014,4.2,1861,3.88,2600,5.43,3723,7.77,6919,14.44,12320,25.71,9968,20.8,7250,15.13,0.1,6014,2026
4773025000,경상북도,의성군,,의성읍,eupmyeondong,의성읍,12007,4437,36.95,1985,16.53,552,4.6,916,7.63,6654,55.42,484.4,480,4.0,948,7.9,781,6.5,944,7.86,1379,11.48,1918,15.97,2468,20.55,1968,16.39,1121,9.34,0.1478,1109,2026
4773031000,경상북도,의성군,,단촌면,eupmyeondong,단촌면,1820,1049,57.64,469,25.77,168,9.23,52,2.86,719,39.51,2017.3,41,2.25,42,2.31,42,2.31,73,4.01,121,6.65,239,13.13,526,28.9,412,22.64,324,17.8,0.4323,262,2026
4773032000,경상북도,의성군,,점곡면,eupmyeondong,점곡면,1475,896,60.75,432,29.29,159,10.78,36,2.44,543,36.81,2488.9,22,1.49,27,1.83,34,2.31,61,4.14,70,4.75,189,12.81,419,28.41,381,25.83,272,18.44,0.4556,224,2026
4773033000,경상북도,의성군,,옥산면,eupmyeondong,옥산면,1651,925,56.03,416,25.2,128,7.75,36,2.18,690,41.79,2569.4,27,1.64,28,1.7,34,2.06,55,3.33,90,5.45,255,15.45,519,31.44,386,23.38,257,15.57,0.4202,231,2026
4773034000,경상북도,의성군,,사곡면,eupmyeondong,사곡면,1497,901,60.19,427,28.52,163,10.89,22,1.47,574,38.34,4095.5,15,1.0,24,1.6,39,2.61,41,2.74,61,4.07,204,13.63,463,30.93,358,23.91,292,19.51,0.4514,225,2026
4773035000,경상북도,의성군,,춘산면,eupmyeondong,춘산면,1463,855,58.44,364,24.88,121,8.27,48,3.28,560,38.28,1781.2,26,1.78,55,3.76,24,1.64,49,3.35,81,5.54,183,12.51,492,33.63,326,22.28,227,15.52,0.4383,213,2026
4773036000,경상북도,의성군,,가음면,eupmyeondong,가음면,1432,830,57.96,364,25.42,124,8.66,40,2.79,562,39.25,2075.0,24,1.68,29,2.03,30,2.09,66,4.61,79,5.52,189,13.2,455,31.77,339,23.67,221,15.43,0.4347,207,2026
4773037000,경상북도,의성군,,금성면,eupmyeondong,금성면,3967,2184,55.05,1099,27.7,370,9.33,138,3.48,1645,41.47,1582.6,90,2.27,110,2.77,124,3.13,174,4.39,267,6.73,539,13.59,1041,26.24,946,23.85,676,17.04,0.4129,546,2026
4773038000,경상북도,의성군,,봉양면,eupmyeondong,봉양면,3821,1827,47.81,829,21.7,279,7.3,154,4.03,1840,48.15,1186.4,98,2.56,220,5.76,167,4.37,207,5.42,313,8.19,578,15.13,926,24.23,782,20.47,530,13.87,0.3586,456,2026
4773039000,경상북도,의성군,,비안면,eupmyeondong,비안면,2473,1391,56.25,695,28.1,245,9.91,93,3.76,989,39.99,1495.7,55,2.22,63,2.55,65,2.63,104,4.21,158,6.39,334,13.51,682,27.58,576,23.29,436,17.63,0.4219,347,2026
4773040000,경상북도,의성군,,구천면,eupmyeondong,구천면,1631,957,58.68,465,28.51,177,10.85,38,2.33,636,38.99,2518.4,29,1.78,24,1.47,41,2.51,61,3.74,86,5.27,236,14.47,453,27.77,393,24.1,308,18.88,0.4401,239,2026
4773041000,경상북도,의성군,,단밀면,eupmyeondong,단밀면,1598,858,53.69,458,28.66,177,11.08,42,2.63,698,43.68,2042.9,25,1.56,60,3.75,42,2.63,70,4.38,93,5.82,217,13.58,475,29.72,310,19.4,306,19.15,0.4027,214,2026
4773042000,경상북도,의성군,,단북면,eupmyeondong,단북면,1619,916,56.58,468,28.91,172,10.62,39,2.41,664,41.01,2348.7,26,1.61,34,2.1,45,2.78,67,4.14,114,7.04,240,14.82,425,26.25,360,22.24,308,19.02,0.4244,229,2026
4773043000,경상북도,의성군,,안계면,eupmyeondong,안계면,4238,1807,42.64,918,21.66,294,6.94,297,7.01,2134,50.35,608.4,184,4.34,212,5.0,210,4.96,337,7.95,421,9.93,632,14.91,914,21.57,754,17.79,574,13.54,0.3198,451,2026
4773044000,경상북도,의성군,,다인면,eupmyeondong,다인면,3544,1997,56.35,1008,28.44,356,10.05,103,2.91,1444,40.74,1938.8,77,2.17,70,1.98,111,3.13,167,4.71,213,6.01,483,13.63,941,26.55,812,22.91,670,18.91,0.4226,499,2026
4773045000,경상북도,의성군,,신평면,eupmyeondong,신평면,801,476,59.43,247,30.84,85,10.61,15,1.87,310,38.7,3173.3,10,1.25,18,2.25,14,1.75,22,2.75,37,4.62,124,15.48,227,28.34,174,21.72,175,21.85,0.4457,119,2026
4773046000,경상북도,의성군,,안평면,eupmyeondong,안평면,2054,1257,61.2,582,28.33,223,10.86,33,1.61,764,37.2,3809.1,26,1.27,36,1.75,35,1.7,65,3.16,101,4.92,246,11.98,660,32.13,500,24.34,385,18.74,0.459,314,2026
4773047000,경상북도,의성군,,안사면,eupmyeondong,안사면,829,496,59.83,254,30.64,106,12.79,17,2.05,316,38.12,2917.6,10,1.21,14,1.69,23,2.77,37,4.46,39,4.7,113,13.63,234,28.23,191,23.04,168,20.27,0.4487,124,2026
4775000000,경상북도,청송군,,,sigungu,청송군,24437,10948,44.8,5131,21.0,1684,6.89,1198,4.9,12291,50.3,913.9,714,2.92,1026,4.2,1284,5.25,1618,6.62,2057,8.42,3902,15.97,6130,25.08,4494,18.39,3212,13.14,0.0896,2737,2026
4775025000,경상북도,청송군,,청송읍,eupmyeondong,청송읍,5104,1813,35.52,823,16.12,274,5.37,353,6.92,2938,57.56,513.6,194,3.8,312,6.11,382,7.48,415,8.13,525,10.29,920,18.03,1111,21.77,734,14.38,511,10.01,0.1421,453,2026
4775031000,경상북도,청송군,,부동면,eupmyeondong,부항면,1168,670,57.36,311,26.63,128,10.96,21,1.8,477,40.84,3190.5,7,0.6,41,3.51,28,2.4,40,3.42,66,5.65,168,14.38,350,29.97,255,21.83,213,18.24,0.4302,167,2026
4775031500,경상북도,청송군,,부동면,eupmyeondong,부항면,1168,670,57.36,311,26.63,128,10.96,21,1.8,477,40.84,3190.5,7,0.6,41,3.51,28,2.4,40,3.42,66,5.65,168,14.38,350,29.97,255,21.83,213,18.24,0.4302,167,2026
4775032000,경상북도,청송군,,부남면,eupmyeondong,부남면,2388,1277,53.48,608,25.46,189,7.91,80,3.35,1031,43.17,1596.2,52,2.18,81,3.39,72,3.02,92,3.85,139,5.82,351,14.7,693,29.02,525,21.98,383,16.04,0.4011,319,2026
4775033000,경상북도,청송군,,현동면,eupmyeondong,현동면,2025,933,46.07,471,23.26,159,7.85,106,5.23,986,48.69,880.2,64,3.16,84,4.15,84,4.15,83,4.1,162,8.0,344,16.99,523,25.83,396,19.56,285,14.07,0.3455,233,2026
4775034000,경상북도,청송군,,현서면,eupmyeondong,현서면,2496,1262,50.56,552,22.12,172,6.89,87,3.49,1147,45.95,1450.6,60,2.4,85,3.41,89,3.57,123,4.93,182,7.29,352,14.1,738,29.57,536,21.47,331,13.26,0.3792,315,2026
4775035000,경상북도,청송군,,안덕면,eupmyeondong,안덕면,2485,1323,53.24,647,26.04,216,8.69,84,3.38,1078,43.38,1575.0,46,1.85,86,3.46,84,3.38,96,3.86,144,5.79,369,14.85,716,28.81,527,21.21,417,16.78,0.3993,330,2026
4775036000,경상북도,청송군,,파천면,eupmyeondong,파천면,1688,939,55.63,445,26.36,163,9.66,53,3.14,696,41.23,1771.7,28,1.66,52,3.08,57,3.38,82,4.86,122,7.23,224,13.27,454,26.9,380,22.51,289,17.12,0.4172,234,2026
4775037000,경상북도,청송군,,진보면,eupmyeondong,진보면,6457,2471,38.27,1153,17.86,378,5.85,394,6.1,3592,55.63,627.2,246,3.81,282,4.37,458,7.09,626,9.69,668,10.35,1064,16.48,1364,21.12,1025,15.87,724,11.21,0.287,617,2026
4776000000,경상북도,영양군,,,sigungu,영양군,15973,7049,44.13,3357,21.02,1142,7.15,789,4.94,8135,50.93,893.4,401,2.51,868,5.43,895,5.6,944,5.91,1351,8.46,2579,16.15,3969,24.85,2787,17.45,2179,13.64,0.0883,1762,2026
4776025000,경상북도,영양군,,영양읍,eupmyeondong,영양읍,7107,2400,33.77,1101,15.49,349,4.91,520,7.32,4187,58.91,461.5,273,3.84,549,7.72,542,7.63,624,8.78,821,11.55,1214,17.08,1419,19.97,979,13.78,686,9.65,0.1351,600,2026
4776031000,경상북도,영양군,,입암면,eupmyeondong,입암면,2036,1052,51.67,505,24.8,173,8.5,69,3.39,915,44.94,1524.6,30,1.47,86,4.22,74,3.63,83,4.08,152,7.47,293,14.39,579,28.44,418,20.53,321,15.77,0.3875,263,2026
