sigungu,lat,lon,shelter_name,shelter_type,road_address,lot_address,area_m2,capacity,fans,aircons,rest_area,night_open,weekend_open,stay_open
칠곡군,36.071381,128.343568,인평3리경로당,특정계층이용시설,경상북도 칠곡군 북삼읍 북삼로  36,-,268,67,2,1,-,아니오,아니오,아니오
김천시,36.0995,128.1157,신기경로당,특정계층이용시설,경상북도 김천시 새터길 31 (양천동),-,82,21,2,1,-,아니오,아니오,예
김천시,36.0959116,128.1078145,하로경로당,특정계층이용시설,경상북도 김천시 하리안길 46-3 (양천동),-,115,29,2,1,-,아니오,아니오,예
칠곡군,35.929175,128.490662,덕산리널동경로당,특정계층이용시설,경상북도 칠곡군 지천면 널동길  8,-,65.55,16,1,1,-,아니오,아니오,아니오
칠곡군,35.93006,128.485914,영오1리경로당,특정계층이용시설,경상북도 칠곡군 지천면 영오먹골길  52,-,73.52,18,1,1,-,아니오,아니오,아니오
칠곡군,35.9180804,128.4826478,영오2리경로당,특정계층이용시설,경상북도 칠곡군 지천면 영오영청길 93-8,-,74.72,18,2,1,-,아니오,아니오,아니오
울진군,36.719724,129.3418081,백암등산로쉼터,야외시설,경상북도 울진군 온정면 금천2길 31-14,-,15,8,정보없음,정보없음,-,아니오,아니오,아니오
문경시,36.526885,127.939531,내서2리서재회관정자,야외시설,경상북도 문경시 농암면 서재로 315,-,20,4,정보없음,정보없음,-,-,-,-
칠곡군,35.908076,128.483918,오산리경로당,특정계층이용시설,경상북도 칠곡군 지천면 오산1길  163,-,67.68,17,2,1,-,아니오,아니오,아니오
칠곡군,35.904849,128.499486,용산리경로당,특정계층이용시설,경상북도 칠곡군 지천면 용산로  79-4,-,107.88,27,1,1,-,아니오,아니오,아니오
안동시,36.5689487,128.7299931,명륜경로당,특정계층이용시설,경상북도 안동시 명륜길 21 (명륜동),-,50.58,8,3,2,-,아니오,아니오,아니오
영천시,36.025704,128.99334,황강리경로당,특정계층이용시설,경상북도 영천시 임고면 황강길  3,-,86,15,2,1,-,-,-,아니오
영천시,36.051235,129.0310818,금대(본터)경로당,특정계층이용시설,경상북도 영천시 임고면 운주로 675,-,67,20,2,1,-,-,-,아니오
영천시,35.941497,128.935163,남부동복지회관,특정계층이용시설,경상북도 영천시 쇠늘안길 5,-,715.68,250,2,3,-,-,-,아니오
의성군,36.3238928,128.494294,서부1리경로당,특정계층이용시설,경상북도 의성군 비안면 서부1길 31,-,159.5,40,4,1,-,아니오,아니오,아니오
경산시,35.8372,128.775631,신대2리경로당,특정계층이용시설,경상북도 경산시 압량읍가일길 32,-,171,42,5,2,-,아니오,아니오,아니오
문경시,36.591433,128.010299,갈동2리마을회관정자,야외시설,경상북도 문경시 농암면 무운로 71,-,20,4,정보없음,정보없음,-,-,-,-
상주시,36.3842134,127.9348174,반곡2리마을회관,특정계층이용시설,경상북도 상주시 화동면 반곡2길 6,-,98,29,3,1,-,아니오,아니오,아니오
상주시,36.3712,127.9087,양지팔음경로당,특정계층이용시설,경상북도 상주시 화동면양지2길 11,-,50,15,0,1,-,아니오,아니오,아니오
안동시,36.6316208,128.6811205,태장1리경로당,특정계층이용시설,경상북도 안동시 서후면 아랫태장길 32,-,183.06,70,4,2,-,아니오,아니오,아니오
안동시,36.604995,128.6442107,이개2리경로당,특정계층이용시설,경상북도 안동시 서후면 이개2길 8-14,-,59.17,40,4,2,-,아니오,아니오,아니오
안동시,36.5631305,128.5164914,갈전1리경로당,특정계층이용시설,경상북도 안동시 풍천면 갈전길 55,-,173.63,43,4,4,-,아니오,아니오,아니오
봉화군,36.8908321,128.7393902,내성2리경로당,특정계층이용시설,경상북도 봉화군 봉화읍 내성천1길 86,-,28,7,2,1,-,아니오,아니오,아니오
봉화군,36.8894163,128.7413536,봉화할머니집,특정계층이용시설,경상북도 봉화군 봉화읍 내성로4길 20,-,38,10,2,1,-,아니오,아니오,아니오
포항시,35.9516969,129.4231465,광명리마을쉼터,특정계층이용시설,경상북도 포항시 남구 오천읍 철강로830번길 196,-,64,19,1,1,-,아니오,아니오,아니오
포항시,35.9643777,129.4282113,세계1리마을쉼터,특정계층이용시설,경상북도 포항시 남구 오천읍 도솔로46번길 10-11,-,79,24,1,1,-,아니오,아니오,아니오
포항시,35.9523652,129.4348738,세계2리마을쉼터,특정계층이용시설,경상북도 포항시 남구 오천읍 장기로1469번길 21-11,-,21,6,1,1,-,아니오,아니오,아니오
성주군,35.834288,128.338049,용정경로당,특정계층이용시설,"경상북도 성주군 용암면 용정3길  22 , 용정1리마을회관",-,52.8,13,1,1,-,아니오,아니오,아니오
영주시,36.7798107,128.6247319,적동2리경로당,특정계층이용시설,경상북도 영주시 문수면 문수로1499번길 54-17,-,96,24,2,1,-,아니오,아니오,아니오
성주군,35.8361307,128.3379936,용암경로당,특정계층이용시설,경상북도 성주군 용암면 운용로 1036,-,77.43,20,2,1,-,아니오,아니오,아니오
의성군,36.3172561,128.5384686,쌍계리(여)경로당,특정계층이용시설,경상북도 의성군 비안면 강변길 592,-,227.82,40,1,1,-,아니오,아니오,아니오
포항시,35.892338,129.494316,장기면다목적복지회관,공공시설,경상북도 포항시 남구 장기면 읍내길 54 (장기면),-,694.55,10,정보없음,정보없음,-,-,-,-
영양군,36.515575,129.179844,화매2리경로당,특정계층이용시설,경상북도 영양군 석보면 석보로 1180 (화매리복지회관),-,100.95,34,4,1,-,-,-,-
영주시,36.7752208,128.5777593,장수면분회경로당,특정계층이용시설,경상북도 영주시 장수면 장수로 41,-,177,44,1,1,-,아니오,아니오,아니오
영주시,36.7836581,128.6012047,반구2리마을회관(경로당),특정계층이용시설,경상북도 영주시 장수면 장수로196번길 105-9,-,95,23,1,1,-,아니오,아니오,아니오
김천시,36.1076,128.160116,월곡4리경로당,특정계층이용시설,경상북도 김천시 농소면월곡외지길 163,-,111,28,3,1,-,아니오,아니오,예
안동시,36.6464025,128.861652,주진1리경로당,특정계층이용시설,경상북도 안동시 예안면 주진배나들길 124-1,-,70.04,30,3,1,-,아니오,아니오,아니오
안동시,36.5568951,128.4949216,도양1리경로당,특정계층이용시설,경상북도 안동시 풍천면 신방길 23,-,77.86,17,5,2,-,아니오,아니오,아니오
안동시,36.5432036,128.4678045,구담1리경로당,특정계층이용시설,경상북도 안동시 풍천면 동산마루길 17,-,80.34,20,2,2,-,아니오,아니오,아니오
안동시,36.5676,128.6679,막곡1리경로당,특정계층이용시설,경상북도 안동시 풍산읍 아랫막실길 48,-,31.68,44,2,2,-,아니오,아니오,아니오
영덕군,36.3775235,129.279276,매일2리,특정계층이용시설,경상북도 영덕군 달산면 매일길 260,-,56,17,2,1,-,아니오,아니오,아니오
울진군,36.6887994,129.4365098,삼율3리쉼터,야외시설,경상북도 울진군 후포면 상밤터1길 192,-,15,8,정보없음,정보없음,-,아니오,아니오,아니오
울진군,36.8903245,129.3686371,기전마을입구쉼터,야외시설,경상북도 울진군 매화면 기전길 19,-,15,8,정보없음,정보없음,-,아니오,아니오,아니오
문경시,36.644607,128.189013,호계숲,야외시설,경상북도 문경시 호계면 상무로 407,-,3000,455,정보없음,정보없음,-,아니오,아니오,아니오
문경시,36.651444,128.206064,우로1리정자,야외시설,경상북도 문경시 호계면 견탄길 20-13,-,20,4,정보없음,정보없음,-,아니오,아니오,아니오
문경시,36.6135295,128.2606929,연소1리쉼터,야외시설,경상북도 문경시 산양면 동살미길 10,-,1400,100,정보없음,정보없음,-,-,-,-
문경시,36.579476,128.2014,용지마쉼터,야외시설,경상북도 문경시 용지마길 89,-,10,2,정보없음,정보없음,-,-,-,-
칠곡군,35.936,128.4298,금호왕방경로당,특정계층이용시설,경상북도 칠곡군 지천면 금호왕방1길 163-1,-,63.38,15,1,1,-,아니오,아니오,아니오
상주시,36.2834258,128.0922,옥산1리마을회관,특정계층이용시설,경상북도 상주시 공성면옥산1길 8-36,-,109,29,3,1,-,아니오,아니오,아니오
상주시,36.2883102,128.0990008,평천2리마을회관,특정계층이용시설,경상북도 상주시 공성면 평천1길 20,-,86,26,0,2,-,아니오,아니오,아니오
의성군,36.3486303,128.6637774,원당2리,특정계층이용시설,경상북도 의성군 의성읍 원당2길 138,-,98.04,55,3,1,-,아니오,아니오,아니오
의성군,36.3475263,128.5003129,외곡리경로당,특정계층이용시설,경상북도 의성군 비안면 외곡길 16-6,-,90.87,30,3,1,-,-,아니오,-
봉화군,36.998842,128.715309,안마쉼터,야외시설,경상북도 봉화군 물야면 죽터길 8,-,60,10,정보없음,정보없음,-,아니오,아니오,아니오
봉화군,36.98622,128.701122,압동리쉼터,야외시설,경상북도 봉화군 물야면 압동길 21,-,60,10,정보없음,정보없음,-,아니오,아니오,아니오
의성군,36.337409,128.502693,이두2리경로당,특정계층이용시설,경상북도 의성군 비안면강변길 175-8,-,38.52,15,1,1,-,아니오,아니오,아니오
의성군,36.3257491,128.4972256,동부리경로당,특정계층이용시설,경상북도 의성군 비안면 동부안길 4,-,73.5,20,3,1,-,-,아니오,-
봉화군,36.974517,128.701458,조양쉼터,야외시설,경상북도 봉화군 물야면 조양길 201,-,60,10,정보없음,정보없음,-,아니오,아니오,아니오
의성군,36.3364105,128.4707147,용천1리경로당,특정계층이용시설,경상북도 의성군 비안면 용천길 145-3,-,50.11,25,3,1,-,아니오,아니오,아니오
예천군,36.619985,128.320708,장송(성조)경로당,특정계층이용시설,경상북도 예천군 개포면 성조길 5,-,97,24,1,1,-,예,예,아니오
문경시,36.6053029,128.2114416,예동경로당,특정계층이용시설,경상북도 문경시 예동길 41 (흥덕동),-,97,37,1,1,-,아니오,아니오,아니오
문경시,36.6029666,128.2019292,흥덕주공경로당,특정계층이용시설,경상북도 문경시 흥덕동 333,-,126,31,1,1,-,-,아니오,-
김천시,36.1794191,128.1453488,다남1리동산경로당,특정계층이용시설,경상북도 김천시 어모면 다남4길 20-3,-,128,32,2,2,-,아니오,아니오,예
안동시,36.4816015,128.6737179,구천리경로당,특정계층이용시설,경상북도 안동시 일직면 구천2길 19,-,99.96,29,2,1,-,아니오,아니오,아니오
영주시,36.8709165,128.5248609,소공원,야외시설,"경상북도 영주시 기주로 102  (풍기읍, 풍기읍사무소)",-,364,36,정보없음,정보없음,-,아니오,아니오,아니오
영덕군,36.3633861,129.3753877,오포1리경로당,특정계층이용시설,경상북도 영덕군 강구면 오포5길  16,-,44,11,5,1,-,아니오,아니오,아니오
안동시,36.5188488,128.737824,현내2리경로당,특정계층이용시설,경상북도 안동시 남선면 가현안길 2-3,-,87.88,15,3,1,-,아니오,아니오,아니오
안동시,36.521499,128.700771,원림1리경로당,특정계층이용시설,경상북도 안동시 남선면 놉실로 114,-,120.84,37,3,1,-,아니오,아니오,아니오
안동시,36.5304261,128.7829554,신석1리경로당,특정계층이용시설,경상북도 안동시 남선면 신평길 16-9,-,130.19,29,3,1,-,아니오,아니오,아니오
봉화군,36.887494,128.737796,교촌쉼터,야외시설,경상북도 봉화군 봉화읍 교촌길 58,-,60,6,정보없음,정보없음,-,아니오,아니오,아니오
영주시,36.8713205,128.5199597,성내공원,야외시설,경상북도 영주시 풍기읍 동양대로129번길 140-9,-,380,38,정보없음,정보없음,-,아니오,아니오,아니오
영주시,36.884158,128.524334,금계중학교변(정자),야외시설,경상북도 영주시 금계로 131  (풍기읍),-,40,1,정보없음,정보없음,-,아니오,아니오,아니오
울진군,36.972351,129.2110405,소광리쉼터,야외시설,경상북도 울진군 금강송면 소광2길 1,-,15,8,정보없음,정보없음,-,아니오,아니오,아니오
울진군,36.879753,129.398339,덕신2리동회관옆쉼터,야외시설,경상북도 울진군 매화면 덕신3길 199,-,15,8,정보없음,정보없음,-,아니오,아니오,아니오
의성군,36.3838938,128.4201229,노연3리경로당,특정계층이용시설,경상북도 의성군 단북면 노정길 80-9,-,78.34,25,3,1,-,아니오,아니오,아니오
의성군,36.290282,128.6245877,풍리2리경로당,특정계층이용시설,경상북도 의성군 봉양면 풍리2길 3,-,90.3,15,2,1,-,아니오,아니오,아니오
봉화군,36.8575835,128.7321087,석평1리쉼터,야외시설,경상북도 봉화군 봉화읍 이산로 1086-7,-,60,10,정보없음,정보없음,-,아니오,아니오,아니오
봉화군,36.8942133,128.721291,한성쉼터,야외시설,경상북도 봉화군 봉화로 1001  (봉화읍),-,60,6,정보없음,정보없음,-,아니오,아니오,아니오
영덕군,36.5563433,129.4023796,송천1리경로당,특정계층이용시설,경상북도 영덕군 병곡면 송천1길 15-24,-,89.28,23,2,2,-,아니오,아니오,아니오
영덕군,36.5610476,129.3375826,가산2리,특정계층이용시설,경상북도 영덕군 창수면 가산길 184,-,70,17,1,1,-,아니오,아니오,아니오
영덕군,36.5760902,129.2751923,신리2리,특정계층이용시설,경상북도 영덕군 창수면 신리길 8-29,-,99,24,2,1,-,아니오,아니오,아니오
안동시,36.7179477,128.85015,의촌리경로당,특정계층이용시설,경상북도 안동시 도산면의촌길 38,-,66.96,16,3,1,-,아니오,아니오,아니오
안동시,36.7502925,128.8695592,백운지경로당,특정계층이용시설,경상북도 안동시 도산면 백운로 819,-,69.55,17,3,2,-,아니오,아니오,아니오
안동시,36.7466968,128.832165,온혜2리경로당,특정계층이용시설,경상북도 안동시 도산면 온천로 691,-,149.8,40,3,2,-,아니오,아니오,아니오
안동시,36.7013284,128.789151,선양리경로당,특정계층이용시설,경상북도 안동시 도산면송내길 228,-,63.6,15,2,1,-,아니오,아니오,아니오
안동시,36.5786398,128.5757393,안교2리경로당,특정계층이용시설,경상북도 안동시 풍산읍 홍정길 2,-,80.51,120,3,1,-,아니오,아니오,아니오
고령군,35.728933,128.269592,헌문리경로당,특정계층이용시설,경상북도 고령군 대가야읍 고헌4길 11-3,-,93,28,1,1,-,아니오,아니오,아니오
고령군,35.728248,128.281194,장기리경로당,특정계층이용시설,경상북도 고령군 대가야읍 회천로 9,-,134.5,41,1,1,-,아니오,아니오,아니오
고령군,35.730648,128.263962,연조1리경로당,특정계층이용시설,경상북도 고령군 대가야읍연조3길 11,-,92.9,28,1,1,-,아니오,아니오,아니오
영주시,36.7894,128.5736,공원,야외시설,경상북도 영주시 장수면 장안로185번길 29-34,-,254,25,정보없음,정보없음,-,아니오,아니오,아니오
영주시,36.8119955,128.5740405,두전1리노인회관,특정계층이용시설,경상북도 영주시 장수면 장안로 440,-,169,42,2,1,-,아니오,아니오,아니오
고령군,35.729414,128.266522,할머니경로당,특정계층이용시설,경상북도 고령군 대가야읍 향교길 23,-,287.6,87,1,1,-,아니오,아니오,아니오
구미시,36.131859,128.429747,구포경로당,특정계층이용시설,경상북도 구미시 4공단로6길 8-8,-,100,25,3,2,-,아니오,아니오,아니오
구미시,36.1464928,128.4116646,대백@경로당,특정계층이용시설,경상북도 구미시 흥안로 63,-,207,52,2,2,-,아니오,아니오,아니오
영덕군,36.363366,129.3754303,오포1리부인회,특정계층이용시설,경상북도 영덕군 강구면 오포5길  16,-,42,10,2,1,-,아니오,아니오,아니오
영덕군,36.474935,129.393711,기암1리경로당,특정계층이용시설,경상북도 영덕군 축산면 기암길 7,-,68.6,30,1,1,-,아니오,아니오,아니오
포항시,35.9962644,129.3116752,중명1리경로당,특정계층이용시설,경상북도 포항시 남구 연일읍 부조길291번길 6,-,82.6,24,1,1,-,아니오,아니오,아니오
성주군,35.892064,128.347056,동암1경로당,특정계층이용시설,"경상북도 성주군 선남면 명관로  379 , 동암리노인회관",-,86,40,2,1,-,아니오,아니오,아니오
안동시,36.771083,128.8705,가송리경로당,특정계층이용시설,경상북도 안동시 도산면퇴계로 3236-5,-,64.68,16,3,1,-,아니오,아니오,아니오
안동시,36.7363048,128.80826,의일1리경로당,특정계층이용시설,경상북도 안동시 도산면 아랫제비실길 5,-,71.19,17,3,1,-,아니오,아니오,아니오
의성군,36.4622794,128.3803806,송호2리부녀경로당,특정계층이용시설,경상북도 의성군 다인면 송호2길 35-9,-,34.65,20,2,1,-,아니오,아니오,아니오
김천시,36.1510287,128.2334706,제석1리할머니경로당,특정계층이용시설,경상북도 김천시 아포읍 제석2길 8,-,81.9,49,3,1,-,아니오,아니오,예
김천시,36.1487217,128.2820366,금천경로당,특정계층이용시설,경상북도 김천시 아포읍 금천길 31,-,90,47,2,1,-,아니오,아니오,예
김천시,36.154629,128.249626,국사할머니경로당,특정계층이용시설,경상북도 김천시 아포읍국사4길 5,-,88,51,2,2,-,아니오,아니오,예
상주시,36.4040918,128.146462,개운1동마을회관,특정계층이용시설,경상북도 상주시 개운2길 24,-,88,25,2,1,-,아니오,아니오,아니오
상주시,36.4376528,128.127138,연원1리노인회관,특정계층이용시설,경상북도 상주시 연원7길 22,-,133,38,2,1,-,아니오,아니오,아니오
상주시,36.4197,128.1371,징담마을회관,특정계층이용시설,경상북도 상주시 연원1길 10-7,-,85,24,2,1,-,아니오,아니오,아니오
상주시,36.4642528,128.170328,초산1리마을회관,특정계층이용시설,경상북도 상주시  초산1길  51   (초산동),-,97,29,2,1,-,아니오,아니오,아니오
안동시,36.4312748,128.6366379,명진1리경로당,특정계층이용시설,경상북도 안동시 일직면 바랑골길 1,-,75.48,28,2,1,-,아니오,아니오,아니오
영덕군,36.5416171,129.4155574,괴시1리마을회관,특정계층이용시설,경상북도 영덕군 영해면 호지마을길 16-1,-,198,49,3,1,-,아니오,아니오,아니오
안동시,36.4297631,128.6461821,명진1리덕동경로당,특정계층이용시설,경상북도 안동시 일직면 평팔명진길 232,-,103.3,22,2,1,-,아니오,아니오,아니오
안동시,36.4323712,128.6544736,명진2리경로당,특정계층이용시설,경상북도 안동시 일직면 평팔명진길 312,-,123.75,38,2,1,-,아니오,아니오,아니오
안동시,36.429758,128.6180874,평팔2리경로당,특정계층이용시설,경상북도 안동시 일직면 안평일직길 629,-,99.99,49,4,1,-,아니오,아니오,아니오
봉화군,36.9186591,128.786133,들목쉼터,야외시설,경상북도 봉화군 봉성면 금봉로 91-43,-,60,10,정보없음,정보없음,-,아니오,아니오,아니오
영주시,36.8210176,128.6251186,국가유공회,특정계층이용시설,경상북도 영주시 영주동 원당로  93   (영주동),-,82,20,1,1,-,아니오,아니오,아니오
봉화군,36.862354,129.018623,서내골정자,야외시설,경상북도 봉화군 소천면 갈산로 1012,-,60,10,정보없음,정보없음,-,아니오,아니오,아니오
구미시,36.1394127,128.3214551,봉수대공원,야외시설,경상북도 구미시 송동로 71-19 (도량동),-,369.3,56,정보없음,정보없음,-,아니오,아니오,아니오
봉화군,36.899039,128.920124,어은골,야외시설,경상북도 봉화군 법전면 모랫골길 187-9,-,60,10,정보없음,정보없음,-,아니오,아니오,아니오
성주군,35.826809,128.306972,사부골경로당,특정계층이용시설,"경상북도 성주군 용암면 덕평로  214 , 덕평리회관",-,41.1,10,1,1,-,아니오,아니오,아니오
성주군,35.829394,128.311088,덕평리경로당,특정계층이용시설,"경상북도 성주군 용암면 덕평로1길  78 , 덕평리위동마을회관",-,73.2,18,2,1,-,아니오,아니오,아니오
포항시,36.0535957,129.3767278,항구해맞이마을쉼터,특정계층이용시설,경상북도 포항시 북구 삼호로 168-14 (항구동),-,61,18,1,1,-,아니오,아니오,아니오
포항시,36.0473791,129.3672805,대신마을쉼터,특정계층이용시설,경상북도 포항시 북구 대신로35번길 3 (대신동),-,146,44,1,1,-,아니오,아니오,아니오
의성군,36.4850686,128.3943576,봉정2리경로당,특정계층이용시설,경상북도 의성군 다인면 봉정길 59,-,144.92,20,3,1,-,-,아니오,-
문경시,36.70404,128.243042,우곡2리쉼터,야외시설,경상북도 문경시 산북면 운달로 480,-,20,5,정보없음,정보없음,-,아니오,아니오,아니오
문경시,36.725858,128.226392,김용쉼터,야외시설,경상북도 문경시 산북면 김용길 220-3,-,20,7,정보없음,정보없음,-,아니오,아니오,아니오
영덕군,36.484484,129.188839,원전경로당,특정계층이용시설,경상북도 영덕군 지품면원전2길 11,-,154.6,38,3,1,-,아니오,아니오,아니오
영덕군,36.4854914,129.1879094,원전학구경로당,특정계층이용시설,경상북도 영덕군 지품면 원전길 11-3,-,117,29,6,1,-,아니오,아니오,아니오
의성군,36.4208443,128.4099171,삼분2리경로당,특정계층이용시설,경상북도 의성군 다인면 삼분2길 211-3,-,108.66,28,3,1,-,-,아니오,-
포항시,36.0153457,129.3434538,철길숲야외파고라,야외시설,경상북도 포항시 남구 대이로1번길 14,-,100,3,정보없음,정보없음,-,아니오,아니오,아니오
문경시,36.654577,128.266315,약석쉼터,야외시설,경상북도 문경시 산북면 구룡판길 14,-,20,8,정보없음,정보없음,-,아니오,아니오,아니오
의성군,36.4699175,128.3573833,평림2리경로당,특정계층이용시설,경상북도 의성군 다인면 평림길 123,-,87.01,12,2,1,-,-,아니오,-
문경시,36.5968826,128.2164728,포내2리마을회관팔각정,야외시설,경상북도 문경시 영순면 포내1길 60,-,30,5,정보없음,정보없음,-,-,-,-
문경시,36.706267,128.120438,남호정류장옆정자,야외시설,경상북도 문경시 마성면 남호2길 42,-,40,7,정보없음,정보없음,-,-,-,-
문경시,36.68701,128.106742,정리2리마을회관앞정자,야외시설,경상북도 문경시 마성면 남호7길 11,-,30,5,정보없음,정보없음,-,-,-,-
울진군,36.8004045,129.4564132,기성쉼터,야외시설,경상북도 울진군 기성면 기성본길 69,-,15,8,정보없음,정보없음,-,아니오,아니오,아니오
울진군,36.787243,129.4629618,좋은쉼터(봉산1리),야외시설,경상북도 울진군 기성면 봉산길 44-1,-,15,8,정보없음,정보없음,-,아니오,아니오,아니오
문경시,36.776948,128.316679,적성2리동네터경로당앞정자,야외시설,경상북도 문경시 동로면 여우목로 2825,-,15,3,정보없음,정보없음,-,-,-,-
문경시,36.709927,128.304179,인곡리마을회관건너정자,야외시설,경상북도 문경시 동로면 금천로 1677-8,-,15,3,정보없음,정보없음,-,-,-,-
문경시,36.761017,128.343395,석항1리마을회관옆정자,야외시설,경상북도 문경시 동로면 수진길 41,-,15,3,정보없음,정보없음,-,-,-,-
상주시,36.3371091,128.0709,소상1리마을회관,특정계층이용시설,경상북도 상주시 외남면소상1길 26,-,125,38,2,1,-,아니오,아니오,아니오
상주시,36.3747244,128.1044,소은1리마을회관,특정계층이용시설,경상북도 상주시 외남면소은1길 61,-,86,25,2,1,-,아니오,아니오,아니오
상주시,36.3352,128.0787,구서1리마을회관,특정계층이용시설,경상북도 상주시 외남면구서1길 61,-,83,25,2,1,-,아니오,아니오,아니오
상주시,36.4048047,128.076567,신촌2리마을회관,특정계층이용시설,경상북도 상주시 내서면신촌1길 77,-,100,28,3,1,-,아니오,아니오,아니오
상주시,36.4386351,128.014468,서원1리마을회관,특정계층이용시설,경상북도 상주시 내서면서원3길 11,-,145,27,2,1,-,아니오,아니오,아니오
상주시,36.4503,128.0621,서만2리마을회관,특정계층이용시설,경상북도 상주시 내서면서만4길 2,-,137,23,3,1,-,아니오,아니오,아니오
문경시,36.676337,128.121672,신현2리마을회관뒤공원,야외시설,경상북도 문경시 마성면 정리2길 100,-,630,96,정보없음,정보없음,-,-,-,-
영주시,36.8184538,128.6359841,세영첼시빌경로당,특정계층이용시설,경상북도 영주시 휴천동 남간로71번길  6   (휴천동),-,72.5,35,2,2,-,아니오,아니오,아니오
영주시,36.8201245,128.6363604,화성라온빌경로당,특정계층이용시설,경상북도 영주시 휴천동 남간로71번길  46   (휴천동),-,47.6,31,0,1,-,아니오,아니오,아니오
영주시,36.8198086,128.6297147,동부경로당,특정계층이용시설,경상북도 영주시 휴천동 남간로21번길  23-12  (휴천동),-,79.56,80,3,1,-,아니오,아니오,아니오
안동시,36.5237438,128.868257,임하1리상촌경로당,특정계층이용시설,경상북도 안동시 임하면 거드실길 20,-,68.24,20,2,1,-,아니오,아니오,아니오
구미시,36.1529,128.4315,우항공원,야외시설,경상북도 구미시 산동읍 신당4로1길 56,-,10000,50,정보없음,정보없음,-,아니오,아니오,아니오
문경시,36.808379,128.147255,관음1쉼터,야외시설,경상북도 문경시 문경읍 관음3길 31,-,20,4,정보없음,정보없음,-,-,-,-
안동시,36.444772,128.6791867,광연리경로당,특정계층이용시설,경상북도 안동시 일직면 광연길 31,-,68.6,76,4,1,-,아니오,아니오,아니오
영덕군,36.5079157,129.4497884,축산3리경로당,특정계층이용시설,경상북도 영덕군 축산면 축산항길 68,-,161.5,30,0,2,-,아니오,아니오,아니오
울진군,36.9846971,129.4104551,읍남3리쉼터,야외시설,경상북도 울진군 울진읍 강변로 99,-,15,1,정보없음,정보없음,-,아니오,아니오,아니오
문경시,36.765415,128.241904,호암쉼터,야외시설,경상북도 문경시 윗호암길 46  (산북면),-,20,7,정보없음,정보없음,-,아니오,아니오,아니오
문경시,36.694212,128.251235,이곡쉼터,야외시설,경상북도 문경시 산북면 갯마도장골길 5,-,20,6,정보없음,정보없음,-,아니오,아니오,아니오
상주시,36.3048002,128.0728412,봉산3리마을회관,특정계층이용시설,경상북도 상주시 공성면 솔미길 23,-,92,30,2,1,-,아니오,아니오,아니오
문경시,36.589904,128.210869,영신부녀경로당,특정계층이용시설,경상북도 문경시 영신4길 7 (영신동),-,63,30,1,1,-,-,아니오,-
김천시,36.176296,128.235573,신촌경로당,특정계층이용시설,경상북도 김천시 아포읍의1길 90-15,-,183,46,2,1,-,아니오,아니오,아니오
김천시,36.170485,128.253198,연실경로당,특정계층이용시설,경상북도 김천시 아포읍인2길 288,-,47,12,2,1,-,아니오,아니오,아니오
김천시,36.192067,128.242903,강호경로당,특정계층이용시설,경상북도 김천시 아포읍지1길 34,-,70,18,1,1,-,아니오,아니오,아니오
김천시,36.1621189,128.2204834,덕계경로당,특정계층이용시설,경상북도 김천시 아포읍 덕계길 95,-,80,20,1,1,-,아니오,아니오,아니오
문경시,36.5859437,128.1976859,윤직동경로당,특정계층이용시설,경상북도 문경시 윤직동1길 13-5  (윤직동),-,99,30,1,1,-,-,아니오,-
경산시,35.945949,128.83657,와촌면사무소정자,야외시설,경상북도 경산시 와촌면 금송로 416,-,20,2,정보없음,정보없음,-,-,-,-
문경시,36.586499,128.1948642,남부경로당,특정계층이용시설,경상북도 문경시 남부3길 19 (모전동),-,54,20,1,1,-,-,아니오,-
경주시,35.766706,129.1941,부지1천면마을회관,특정계층이용시설,"경상북도 경주시 내남면 천면2길  48 , 부지1리마을회관",-,129,39,1,1,-,-,아니오,아니오
경주시,35.748583,129.174736,덕천1리마을회관,특정계층이용시설,경상북도 경주시 내남면 화계로  53,-,84,25,1,1,-,아니오,아니오,아니오
경주시,35.7344731,129.1623384,안심1리마을회관,특정계층이용시설,경상북도 경주시 내남면 안심길 127,-,41.5,13,1,1,-,아니오,아니오,아니오
안동시,36.626004,128.573912,서미2리경로당,특정계층이용시설,경상북도 안동시 풍산읍목현길 85-8,-,90.6,35,5,1,-,아니오,아니오,아니오
상주시,36.4126768,128.15049,남원동복지센터,특정계층이용시설,경상북도 상주시  낙양5길  14   (낙양동),-,293,89,4,1,-,아니오,아니오,아니오
성주군,35.8599874,128.107093,용사리경로당,특정계층이용시설,경상북도 성주군 가천면 포천계곡로 837,-,97.92,25,1,1,-,아니오,아니오,아니오
구미시,36.3343144,128.330535,동산리경로당,특정계층이용시설,경상북도 구미시 도개면동산2길 5,-,123.95,31,3,2,-,아니오,아니오,아니오
상주시,36.4559,128.2207,화달2리마을회관,특정계층이용시설,경상북도 상주시 사벌국면 화달3길 27,-,99,30,5,1,-,아니오,아니오,아니오
칠곡군,36.0628,128.3429,북삼읍경로당(인평1리),특정계층이용시설,경상북도 칠곡군 북삼읍 인평1길 6,-,33.6,12,1,1,-,아니오,아니오,아니오
칠곡군,36.052368,128.372165,오평1리경로당,특정계층이용시설,경상북도 칠곡군 북삼읍 시덕로  227-7,-,126,31,2,1,-,아니오,아니오,아니오
성주군,35.883065,128.381185,소학2경로당,특정계층이용시설,경상북도 성주군 선남면 소학2길  37-1,-,40,30,2,1,-,아니오,아니오,아니오
